hhid,eligible_members,formal_savers,informal_savers,savings_responses,savings_answered,savings_target,bank_access_count,mobile_money_access_count,assisted_banking_count,any_bank_access,any_mobile_money_access,any_assisted_banking,household_size,members_with_age,head_indiv,head_sex_code,head_age,state_code,lga_code,zone_code,urban_rural_code,state_name,working_age_members,members_any_work,members_income_activity,members_helped_income_activity,reported_main_job_earnings,total_reported_main_job_earnings,employment_rate,digital_age10_members,mobile_access_count,internet_access_count,any_mobile_access,any_internet_access,asset_items_listed,asset_types_owned,total_units_owned,total_current_asset_value,income_source_types_listed,income_source_types_received,total_reported_income_sources
190118,9,0,0,9,9,0,2,0,0,1,0,0,15.0,15.0,1.0,1.0,63.0,19.0,1912.0,3.0,1.0,Kano,13,5,0,0,5,74000.0,0.38461538461538464,11,7,3,1,1,42,12,52.0,462400.0,7,0,0.0
190119,9,0,0,9,9,0,1,0,0,1,0,0,10.0,10.0,13.0,1.0,77.0,19.0,1912.0,3.0,1.0,Kano,10,6,0,0,6,60000.0,0.6,10,6,1,1,1,42,7,25.0,153500.0,7,0,0.0
190131,4,0,0,4,4,0,2,0,0,1,0,0,6.0,6.0,1.0,1.0,72.0,19.0,1910.0,3.0,2.0,Kano,5,4,0,0,2,42000.0,0.8,5,5,2,1,1,42,9,15.0,107500.0,7,1,300000.0
190132,7,0,0,7,7,0,0,2,0,0,1,0,11.0,11.0,1.0,1.0,76.0,19.0,1910.0,3.0,2.0,Kano,11,6,0,0,4,40700.0,0.5454545454545454,11,6,0,1,0,42,6,15.0,28500.0,7,0,0.0
190133,5,0,4,5,5,1,1,0,0,1,0,0,14.0,14.0,1.0,1.0,50.0,19.0,1910.0,3.0,2.0,Kano,13,4,0,0,3,3300.0,0.3076923076923077,10,5,0,1,0,42,5,14.0,52500.0,7,1,5000.0
190134,5,2,0,5,5,1,2,3,5,1,1,1,13.0,13.0,1.0,1.0,45.0,19.0,1910.0,3.0,2.0,Kano,11,8,0,0,3,35600.0,0.7272727272727273,9,5,3,1,1,42,10,20.0,290200.0,7,0,0.0
190135,3,0,0,3,3,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,74.0,19.0,1910.0,3.0,2.0,Kano,3,1,0,0,0,0.0,0.3333333333333333,3,0,0,0,0,42,4,7.0,7000.0,7,0,0.0
190136,6,0,4,6,6,1,0,0,0,0,0,0,13.0,13.0,1.0,1.0,60.0,19.0,1910.0,3.0,2.0,Kano,9,5,0,0,4,12000.0,0.5555555555555556,8,8,0,1,0,42,7,20.0,44200.0,7,0,0.0
190137,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,4.0,1.0,69.0,19.0,1910.0,3.0,2.0,Kano,4,2,0,0,1,2000.0,0.5,3,0,0,0,0,42,3,3.0,1000.0,7,0,0.0
190138,5,0,0,5,5,0,1,1,0,1,1,0,6.0,6.0,1.0,1.0,53.0,19.0,1910.0,3.0,2.0,Kano,7,6,0,0,4,4500.0,0.8571428571428571,6,4,1,1,1,42,6,10.0,55000.0,7,0,0.0
190139,7,0,0,7,7,0,2,0,0,1,0,0,9.0,9.0,1.0,1.0,60.0,19.0,1910.0,3.0,2.0,Kano,9,4,0,0,3,33000.0,0.4444444444444444,8,4,0,1,0,42,8,22.0,457500.0,7,1,300000.0
190140,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,56.0,19.0,1910.0,3.0,2.0,Kano,1,1,0,0,1,50.0,1.0,1,0,0,0,0,42,3,4.0,24000.0,7,0,0.0
190161,6,0,0,6,6,0,1,0,0,1,0,0,8.0,8.0,1.0,1.0,80.0,19.0,1919.0,3.0,2.0,Kano,9,4,0,0,0,0.0,0.4444444444444444,7,3,0,1,0,42,5,14.0,29700.0,7,0,0.0
190162,3,0,0,3,3,0,0,0,1,0,0,1,4.0,4.0,1.0,1.0,50.0,19.0,1919.0,3.0,2.0,Kano,5,4,0,0,2,8000.0,0.8,4,3,0,1,0,42,5,21.0,69000.0,7,0,0.0
190163,3,0,0,3,3,0,1,0,0,1,0,0,8.0,8.0,1.0,1.0,42.0,19.0,1919.0,3.0,2.0,Kano,7,3,0,0,1,2000.0,0.42857142857142855,5,4,0,1,0,42,7,16.0,63500.0,7,0,0.0
190164,2,1,0,2,2,1,1,2,2,1,1,1,2.0,2.0,2.0,2.0,50.0,19.0,1919.0,3.0,2.0,Kano,4,4,0,0,2,1000.0,1.0,3,2,0,1,0,42,5,11.0,52300.0,7,0,0.0
190165,4,0,0,4,4,0,0,2,2,0,1,1,6.0,6.0,1.0,1.0,47.0,19.0,1919.0,3.0,2.0,Kano,6,5,0,0,5,6300.0,0.8333333333333334,4,3,0,1,0,42,9,14.0,91700.0,7,0,0.0
190166,4,0,0,4,4,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,53.0,19.0,1919.0,3.0,2.0,Kano,5,1,0,0,0,0.0,0.2,5,3,1,1,1,42,4,8.0,31000.0,7,0,0.0
190167,3,0,0,3,3,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,54.0,19.0,1919.0,3.0,2.0,Kano,5,1,0,0,1,15000.0,0.2,4,0,0,0,0,42,4,9.0,63500.0,7,0,0.0
190168,2,0,1,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,48.0,18.0,1823.0,3.0,2.0,Kaduna,5,5,0,0,3,27000.0,1.0,4,4,1,1,1,42,4,8.0,90700.0,7,1,50000.0
190169,1,0,1,1,1,1,1,1,1,1,1,1,3.0,3.0,5101.0,1.0,29.0,19.0,1919.0,3.0,2.0,Kano,3,3,0,0,3,16200.0,1.0,2,1,0,1,0,42,5,6.0,20400.0,7,1,25000.0
190170,3,0,3,3,3,1,1,1,0,1,1,0,10.0,10.0,1.0,1.0,50.0,19.0,1919.0,3.0,2.0,Kano,7,3,1,0,4,90800.0,0.42857142857142855,4,4,0,1,0,42,8,31.0,113300.0,7,1,7000.0
190171,2,0,0,2,2,0,1,0,0,1,0,0,6.0,6.0,3.0,1.0,42.0,19.0,1928.0,3.0,2.0,Kano,5,2,0,0,1,1000.0,0.4,3,1,0,1,0,42,8,16.0,139500.0,7,0,0.0
190172,6,1,1,6,6,1,2,0,0,1,0,0,8.0,8.0,2.0,2.0,48.0,19.0,1928.0,3.0,2.0,Kano,8,8,0,0,5,34000.0,1.0,8,4,3,1,1,42,6,15.0,110500.0,7,0,0.0
190173,5,0,0,5,5,0,0,0,0,0,0,0,9.0,9.0,1.0,1.0,56.0,19.0,1928.0,3.0,2.0,Kano,9,2,0,0,1,2000.0,0.2222222222222222,7,6,0,1,0,42,6,8.0,16400.0,7,0,0.0
190174,8,2,2,8,8,1,2,5,4,1,1,1,2.0,2.0,5101.0,1.0,63.0,19.0,1928.0,3.0,2.0,Kano,14,8,0,0,6,82800.0,0.5714285714285714,10,4,2,1,1,42,6,19.0,183500.0,7,1,50000.0
190175,4,0,0,4,4,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,51.0,19.0,1928.0,3.0,2.0,Kano,7,4,0,0,4,3600.0,0.5714285714285714,6,3,0,1,0,42,5,6.0,42200.0,7,0,0.0
190176,4,0,0,4,4,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,50.0,19.0,1928.0,3.0,2.0,Kano,7,2,0,0,2,3900.0,0.2857142857142857,5,3,0,1,0,42,7,12.0,82500.0,7,0,0.0
190177,5,0,0,5,5,0,0,0,0,0,0,0,6.0,6.0,2.0,2.0,60.0,19.0,1928.0,3.0,2.0,Kano,6,3,0,0,2,4400.0,0.5,5,2,1,1,1,42,2,4.0,43200.0,7,0,0.0
190178,5,0,0,5,5,0,0,0,0,0,0,0,8.0,8.0,1.0,1.0,78.0,19.0,1928.0,3.0,2.0,Kano,9,1,0,0,1,25000.0,0.1111111111111111,7,2,0,1,0,42,4,5.0,48800.0,7,0,0.0
190179,4,0,0,4,4,0,0,0,1,0,0,1,6.0,6.0,1.0,1.0,42.0,19.0,1928.0,3.0,2.0,Kano,6,2,0,0,1,2700.0,0.3333333333333333,6,4,0,1,0,42,5,11.0,98000.0,7,0,0.0
190180,5,0,0,5,5,0,0,0,3,0,0,1,8.0,8.0,1.0,1.0,57.0,19.0,1928.0,3.0,2.0,Kano,8,5,0,0,5,20200.0,0.625,8,6,0,1,0,42,5,12.0,77300.0,7,0,0.0
190191,1,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,104.0,19.0,1923.0,3.0,2.0,Kano,1,1,0,0,1,20000.0,1.0,1,1,0,1,0,42,2,2.0,6000.0,7,0,0.0
190192,9,0,0,9,9,0,1,2,0,1,1,0,13.0,13.0,1.0,1.0,48.0,19.0,1923.0,3.0,2.0,Kano,16,12,0,0,10,4500.0,0.75,13,7,0,1,0,42,9,26.0,185300.0,7,0,0.0
190193,3,0,0,3,3,0,2,0,0,1,0,0,7.0,7.0,1.0,1.0,58.0,19.0,1923.0,3.0,2.0,Kano,7,4,0,0,1,1500.0,0.5714285714285714,4,4,1,1,1,42,6,12.0,67000.0,7,1,35000.0
190194,4,0,0,4,4,0,1,0,0,1,0,0,9.0,9.0,1.0,1.0,53.0,19.0,1923.0,3.0,2.0,Kano,7,5,0,0,2,31500.0,0.7142857142857143,6,4,2,1,1,42,7,21.0,162000.0,7,0,0.0
190195,5,2,3,5,5,1,3,3,3,1,1,1,13.0,13.0,1.0,1.0,45.0,19.0,1923.0,3.0,2.0,Kano,11,3,0,0,3,100000.0,0.2727272727272727,7,7,1,1,1,42,12,29.0,1757000.0,7,0,0.0
190196,7,0,0,7,7,0,0,0,0,0,0,0,11.0,11.0,1.0,1.0,44.0,19.0,1923.0,3.0,2.0,Kano,8,2,0,0,2,32000.0,0.25,7,0,0,0,0,42,4,5.0,56000.0,7,0,0.0
190197,8,2,1,8,8,1,2,2,1,1,1,1,7.0,7.0,1.0,1.0,54.0,19.0,1923.0,3.0,2.0,Kano,10,3,0,0,3,169500.0,0.3,10,10,5,1,1,42,15,28.0,915300.0,7,0,0.0
190198,4,0,0,4,4,0,1,0,0,1,0,0,4.0,4.0,1.0,1.0,71.0,19.0,1923.0,3.0,2.0,Kano,4,2,0,0,2,18000.0,0.5,4,1,0,1,0,42,3,3.0,1000.0,7,0,0.0
190199,3,0,0,3,3,0,1,1,1,1,1,1,10.0,10.0,1.0,1.0,46.0,19.0,1923.0,3.0,2.0,Kano,6,2,0,0,2,5000.0,0.3333333333333333,3,3,0,1,0,42,7,22.0,209850.0,7,0,0.0
190200,3,0,0,3,3,0,0,0,2,0,0,1,7.0,7.0,1.0,1.0,45.0,19.0,1923.0,3.0,2.0,Kano,7,3,0,0,1,7000.0,0.42857142857142855,6,4,0,1,0,42,6,11.0,184000.0,7,0,0.0
199001,5,0,0,5,5,0,0,0,0,0,0,0,14.0,14.0,1.0,1.0,64.0,19.0,1909.0,3.0,2.0,Kano,14,5,0,0,5,60000.0,0.35714285714285715,11,5,1,1,1,42,7,25.0,161000.0,7,0,0.0
199002,3,0,1,3,3,1,0,0,0,0,0,0,10.0,10.0,1.0,1.0,48.0,19.0,1909.0,3.0,2.0,Kano,8,5,0,0,4,3100.0,0.625,5,5,0,1,0,42,7,13.0,82300.0,7,0,0.0
199004,5,0,0,5,5,0,0,0,1,0,0,1,9.0,9.0,1.0,1.0,51.0,19.0,1909.0,3.0,2.0,Kano,8,5,0,0,4,3300.0,0.625,6,6,1,1,1,42,10,16.0,193500.0,7,0,0.0
199005,5,0,0,5,5,0,2,0,0,1,0,0,12.0,12.0,1.0,1.0,43.0,19.0,1909.0,3.0,2.0,Kano,10,3,0,0,3,55000.0,0.3,7,4,1,1,1,42,7,19.0,392000.0,7,0,0.0
199006,6,0,0,6,6,0,0,0,3,0,0,1,13.0,13.0,1.0,1.0,61.0,19.0,1909.0,3.0,2.0,Kano,11,7,0,0,5,50000.0,0.6363636363636364,8,7,1,1,1,42,7,15.0,121000.0,7,0,0.0
199007,4,0,0,4,4,0,2,0,0,1,0,0,16.0,16.0,1.0,1.0,41.0,19.0,1909.0,3.0,2.0,Kano,12,4,0,0,3,55000.0,0.3333333333333333,7,4,0,1,0,42,5,13.0,201000.0,7,0,0.0
199008,4,0,0,4,4,0,0,1,1,0,1,1,7.0,7.0,1.0,1.0,47.0,19.0,1909.0,3.0,2.0,Kano,7,3,0,0,3,3700.0,0.42857142857142855,6,4,2,1,1,42,7,13.0,109000.0,7,0,0.0
199011,2,0,0,2,2,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,67.0,19.0,1909.0,3.0,2.0,Kano,2,2,0,0,2,6000.0,1.0,2,2,0,1,0,42,2,3.0,5500.0,7,0,0.0
199012,2,0,1,2,2,1,0,0,1,0,0,1,7.0,7.0,1.0,1.0,55.0,19.0,1909.0,3.0,2.0,Kano,6,5,0,0,3,500.0,0.8333333333333334,4,4,0,1,0,42,5,6.0,49600.0,7,0,0.0
199013,3,0,0,3,3,0,0,0,0,0,0,0,7.0,7.0,2.0,2.0,35.0,19.0,1919.0,3.0,2.0,Kano,6,2,0,0,2,600.0,0.3333333333333333,5,5,0,1,0,42,3,8.0,34000.0,7,0,0.0
199014,6,0,0,6,6,0,0,0,0,0,0,0,13.0,13.0,1.0,1.0,44.0,19.0,1919.0,3.0,2.0,Kano,13,7,0,0,1,3000.0,0.5384615384615384,11,2,0,1,0,42,5,5.0,14700.0,7,0,0.0
199015,3,0,0,3,3,0,0,0,0,0,0,0,3.0,3.0,1.0,1.0,69.0,19.0,1919.0,3.0,2.0,Kano,3,3,0,0,3,159000.0,1.0,3,3,0,1,0,42,5,9.0,25500.0,7,2,35000.0
199016,3,0,0,3,3,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,44.0,19.0,1919.0,3.0,2.0,Kano,6,1,0,0,1,2000.0,0.16666666666666666,6,0,0,0,0,42,3,5.0,37500.0,7,0,0.0
199018,6,0,0,6,6,0,0,0,0,0,0,0,9.0,9.0,1.0,1.0,52.0,19.0,1919.0,3.0,2.0,Kano,9,2,0,0,2,30000.0,0.2222222222222222,8,3,0,1,0,42,6,11.0,47500.0,7,0,0.0
199019,3,1,3,3,3,1,1,0,0,1,0,0,8.0,8.0,1.0,1.0,40.0,19.0,1919.0,3.0,2.0,Kano,5,3,0,0,3,70600.0,0.6,3,3,0,1,0,42,6,14.0,34900.0,7,0,0.0
199021,4,0,0,4,4,0,0,1,1,0,1,1,9.0,9.0,1.0,1.0,34.0,19.0,1919.0,3.0,2.0,Kano,5,2,0,0,2,4500.0,0.4,5,2,1,1,1,42,7,18.0,512000.0,7,0,0.0
199022,1,0,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,31.0,19.0,1919.0,3.0,2.0,Kano,2,1,0,0,1,15000.0,0.5,1,0,0,0,0,42,4,8.0,17000.0,7,0,0.0
199023,4,1,4,4,4,1,2,2,3,1,1,1,7.0,7.0,1.0,1.0,36.0,19.0,1919.0,3.0,2.0,Kano,5,4,0,0,4,84200.0,0.8,4,4,2,1,1,42,6,8.0,123500.0,7,2,12000.0
199024,2,0,0,2,2,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,39.0,19.0,1919.0,3.0,2.0,Kano,2,1,0,0,1,3000.0,0.5,2,2,0,1,0,42,6,8.0,113800.0,7,0,0.0
199025,7,0,1,7,7,1,1,0,0,1,0,0,18.0,18.0,1.0,1.0,50.0,19.0,1924.0,3.0,2.0,Kano,14,6,0,0,4,111000.0,0.42857142857142855,8,8,2,1,1,42,10,34.0,188000.0,7,0,0.0
199026,3,1,3,3,3,1,1,1,1,1,1,1,7.0,7.0,1.0,1.0,35.0,19.0,1924.0,3.0,2.0,Kano,5,3,0,0,3,153500.0,0.6,3,3,1,1,1,42,8,16.0,131100.0,7,0,0.0
199027,3,0,1,3,3,1,1,0,1,1,0,1,7.0,7.0,1.0,1.0,46.0,19.0,1924.0,3.0,2.0,Kano,7,2,0,0,2,701000.0,0.2857142857142857,6,0,0,0,0,42,8,13.0,76200.0,7,1,2000.0
199030,4,0,0,4,4,0,0,0,1,0,0,1,9.0,9.0,1.0,1.0,50.0,19.0,1924.0,3.0,2.0,Kano,8,4,0,0,3,6500.0,0.5,4,4,0,1,0,42,5,19.0,317000.0,7,0,0.0
199031,2,0,0,2,2,0,0,0,0,0,0,0,8.0,8.0,1.0,1.0,36.0,19.0,1924.0,3.0,2.0,Kano,4,3,0,0,3,1500.0,0.75,3,3,0,1,0,42,5,14.0,126800.0,7,0,0.0
199032,5,0,0,5,5,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,64.0,19.0,1924.0,3.0,2.0,Kano,6,1,0,0,0,0.0,0.16666666666666666,5,5,0,1,0,42,5,13.0,111500.0,7,0,0.0
199033,6,0,0,6,6,0,0,0,0,0,0,0,10.0,10.0,1.0,1.0,61.0,19.0,1924.0,3.0,2.0,Kano,11,3,0,0,1,2000.0,0.2727272727272727,8,6,0,1,0,42,7,23.0,56300.0,7,0,0.0
199034,6,0,0,6,6,0,0,0,0,0,0,0,9.0,9.0,1.0,1.0,74.0,19.0,1924.0,3.0,2.0,Kano,9,3,0,0,2,6500.0,0.3333333333333333,8,4,0,1,0,42,5,14.0,56000.0,7,0,0.0
199035,3,0,0,3,3,0,1,0,0,1,0,0,9.0,9.0,1.0,1.0,48.0,19.0,1924.0,3.0,2.0,Kano,6,2,0,0,2,35900.0,0.3333333333333333,4,1,0,1,0,42,5,6.0,238500.0,7,0,0.0
199036,2,1,2,2,2,1,1,2,2,1,1,1,5.0,5.0,1.0,1.0,31.0,19.0,1924.0,3.0,2.0,Kano,3,2,0,0,2,17000.0,0.6666666666666666,2,2,1,1,1,42,13,19.0,616000.0,7,0,0.0
199037,2,0,1,2,2,1,0,1,1,0,1,1,5.0,5.0,1.0,1.0,43.0,19.0,1927.0,3.0,2.0,Kano,4,2,1,0,3,52200.0,0.5,3,2,0,1,0,42,5,10.0,56100.0,7,0,0.0
199038,2,0,0,2,2,0,0,0,1,0,0,1,9.0,9.0,1.0,1.0,39.0,19.0,1927.0,3.0,2.0,Kano,7,2,0,0,2,162000.0,0.2857142857142857,4,2,0,1,0,42,5,10.0,86000.0,7,0,0.0
199040,2,0,0,2,2,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,42.0,19.0,1927.0,3.0,2.0,Kano,6,1,0,0,1,1500.0,0.16666666666666666,4,3,0,1,0,42,3,5.0,23500.0,7,0,0.0
199041,2,0,0,2,2,0,1,0,0,1,0,0,6.0,6.0,1.0,1.0,42.0,19.0,1927.0,3.0,2.0,Kano,5,2,0,0,2,5000.0,0.4,3,3,0,1,0,42,5,8.0,51000.0,7,0,0.0
199042,3,0,0,3,3,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,29.0,19.0,1927.0,3.0,2.0,Kano,4,2,0,0,2,6000.0,0.5,3,3,0,1,0,42,5,9.0,77000.0,7,0,0.0
199044,6,0,0,6,6,0,1,0,0,1,0,0,14.0,14.0,1.0,1.0,50.0,19.0,1927.0,3.0,2.0,Kano,12,2,0,0,2,48000.0,0.16666666666666666,9,5,2,1,1,42,7,15.0,114000.0,7,0,0.0
199045,4,1,3,4,4,1,1,0,2,1,0,1,3.0,3.0,3.0,1.0,33.0,19.0,1927.0,3.0,2.0,Kano,4,4,0,0,4,16500.0,1.0,4,4,2,1,1,42,7,15.0,202000.0,7,0,0.0
199046,2,0,0,2,2,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,49.0,19.0,1927.0,3.0,2.0,Kano,5,2,0,0,2,8000.0,0.4,4,2,0,1,0,42,5,12.0,35000.0,7,0,0.0
199047,9,0,0,9,9,0,3,0,0,1,0,0,21.0,21.0,1.0,1.0,55.0,19.0,1927.0,3.0,2.0,Kano,19,8,0,0,8,66000.0,0.42105263157894735,13,8,6,1,1,42,7,34.0,508000.0,7,0,0.0
199048,6,3,0,6,6,1,4,4,2,1,1,1,8.0,8.0,1.0,1.0,61.0,19.0,1927.0,3.0,2.0,Kano,8,2,0,0,3,1700.0,0.25,8,8,6,1,1,42,13,42.0,1749100.0,7,1,2400000.0
199051,3,0,0,3,3,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,37.0,19.0,1929.0,3.0,2.0,Kano,6,3,0,0,1,2000.0,0.5,5,0,0,0,0,42,4,8.0,62500.0,7,0,0.0
199052,2,0,0,2,2,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,30.0,19.0,1929.0,3.0,2.0,Kano,2,2,0,0,1,3000.0,1.0,2,0,0,0,0,42,6,11.0,102500.0,7,0,0.0
199053,4,0,0,4,4,0,0,0,0,0,0,0,13.0,13.0,1.0,1.0,51.0,19.0,1929.0,3.0,2.0,Kano,9,7,0,0,4,1200.0,0.7777777777777778,5,4,0,1,0,42,6,14.0,149500.0,7,0,0.0
199054,3,0,0,3,3,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,31.0,19.0,1929.0,3.0,2.0,Kano,3,2,0,0,2,500.0,0.6666666666666666,3,3,0,1,0,42,6,10.0,64700.0,7,0,0.0
199055,6,0,0,6,6,0,0,0,0,0,0,0,10.0,10.0,1.0,1.0,56.0,19.0,1929.0,3.0,2.0,Kano,10,8,0,0,6,1800.0,0.8,10,3,0,1,0,42,4,15.0,36500.0,7,0,0.0
199056,2,0,0,2,2,0,0,0,0,0,0,0,3.0,3.0,2.0,2.0,41.0,19.0,1929.0,3.0,2.0,Kano,3,1,0,0,1,10000.0,0.3333333333333333,2,1,0,1,0,42,4,6.0,38900.0,7,0,0.0
199057,3,0,0,3,3,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,39.0,19.0,1929.0,3.0,2.0,Kano,7,1,0,0,1,40000.0,0.14285714285714285,4,0,0,0,0,42,3,8.0,51500.0,7,0,0.0
199058,3,0,0,3,3,0,0,0,1,0,0,1,8.0,8.0,1.0,1.0,38.0,19.0,1929.0,3.0,2.0,Kano,5,3,0,0,2,3500.0,0.6,3,3,0,1,0,42,5,11.0,49800.0,7,1,50000.0
199059,2,0,0,2,2,0,0,0,1,0,0,1,1.0,1.0,1.0,1.0,34.0,19.0,1929.0,3.0,2.0,Kano,2,1,0,0,1,600000.0,0.5,2,2,0,1,0,42,5,6.0,112500.0,7,0,0.0
199060,3,0,2,3,3,1,0,0,1,0,0,1,5.0,5.0,1.0,1.0,36.0,19.0,1929.0,3.0,2.0,Kano,4,2,0,0,1,2000.0,0.5,3,3,0,1,0,42,5,12.0,81900.0,7,0,0.0
199061,2,1,2,2,2,1,1,1,1,1,1,1,6.0,6.0,1.0,1.0,39.0,19.0,1933.0,3.0,2.0,Kano,6,2,0,0,2,8000.0,0.3333333333333333,4,2,2,1,1,42,12,19.0,345700.0,7,0,0.0
199062,5,0,0,5,5,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,77.0,19.0,1933.0,3.0,2.0,Kano,9,2,0,0,2,520000.0,0.2222222222222222,9,0,0,0,0,42,1,4.0,2000.0,7,0,0.0
199064,6,3,2,6,6,1,4,4,4,1,1,1,8.0,8.0,1.0,1.0,69.0,19.0,1933.0,3.0,2.0,Kano,6,6,0,0,6,681300.0,1.0,6,6,4,1,1,42,9,20.0,342300.0,7,0,0.0
199065,6,1,0,6,6,1,0,0,0,0,0,0,9.0,9.0,1.0,1.0,74.0,19.0,1933.0,3.0,2.0,Kano,8,1,0,0,1,500.0,0.125,7,1,0,1,0,42,4,6.0,29000.0,7,0,0.0
199066,6,0,0,6,6,0,1,0,0,1,0,0,8.0,8.0,1.0,1.0,52.0,19.0,1933.0,3.0,2.0,Kano,9,2,0,0,2,68000.0,0.2222222222222222,8,2,1,1,1,42,16,36.0,1344500.0,7,0,0.0
199067,10,4,8,10,10,1,3,3,6,1,1,1,24.0,24.0,1.0,1.0,54.0,19.0,1933.0,3.0,2.0,Kano,21,6,0,0,7,715300.0,0.2857142857142857,16,15,4,1,1,42,9,29.0,609500.0,7,0,0.0
199068,5,3,1,5,5,1,3,3,3,1,1,1,9.0,9.0,1.0,1.0,39.0,19.0,1933.0,3.0,2.0,Kano,7,5,0,0,5,85900.0,0.7142857142857143,5,4,3,1,1,42,6,15.0,81200.0,7,0,0.0
199069,4,0,0,4,4,0,2,0,4,1,0,1,4.0,4.0,1.0,1.0,74.0,19.0,1933.0,3.0,2.0,Kano,5,4,0,0,3,15500.0,0.8,5,4,2,1,1,42,5,10.0,37000.0,7,0,0.0
199071,6,0,3,6,6,1,3,1,1,1,1,1,10.0,10.0,1.0,1.0,62.0,19.0,1933.0,3.0,2.0,Kano,10,2,0,0,1,15000.0,0.2,7,7,1,1,1,42,9,27.0,614600.0,7,1,1920000.0
199072,7,0,0,7,7,0,1,0,2,1,0,1,10.0,10.0,1.0,1.0,51.0,19.0,1933.0,3.0,2.0,Kano,9,4,0,0,2,25000.0,0.4444444444444444,8,7,3,1,1,42,11,36.0,800000.0,7,0,0.0
199073,2,0,0,2,2,0,0,0,0,0,0,0,6.0,6.0,1.0,1.0,52.0,19.0,1940.0,3.0,2.0,Kano,6,3,0,0,1,1500.0,0.5,4,1,0,1,0,42,6,12.0,156800.0,7,0,0.0
199074,4,0,1,4,4,1,2,2,1,1,1,1,8.0,8.0,1.0,1.0,46.0,19.0,1940.0,3.0,2.0,Kano,8,7,0,0,5,9000.0,0.875,5,4,2,1,1,42,6,13.0,308800.0,7,0,0.0
199075,2,0,0,2,2,0,1,0,0,1,0,0,5.0,5.0,1.0,1.0,30.0,19.0,1940.0,3.0,2.0,Kano,3,3,0,0,3,4000.0,1.0,2,2,0,1,0,42,7,13.0,251700.0,7,0,0.0
199077,4,0,0,4,4,0,0,0,0,0,0,0,8.0,8.0,2.0,2.0,39.0,19.0,1940.0,3.0,2.0,Kano,7,4,0,0,4,2200.0,0.5714285714285714,5,5,0,1,0,42,4,8.0,29200.0,7,0,0.0
199078,3,0,0,3,3,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,40.0,19.0,1940.0,3.0,2.0,Kano,6,2,0,0,2,19000.0,0.3333333333333333,4,1,0,1,0,42,5,6.0,239000.0,7,0,0.0
199079,2,0,0,2,2,0,0,0,0,0,0,0,5.0,5.0,1.0,1.0,33.0,19.0,1940.0,3.0,2.0,Kano,4,1,0,0,1,2000.0,0.25,3,1,0,1,0,42,4,7.0,34000.0,7,0,0.0
199080,4,0,0,4,4,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,36.0,19.0,1940.0,3.0,2.0,Kano,7,3,0,0,3,29400.0,0.42857142857142855,5,0,0,0,0,42,7,22.0,267700.0,7,0,0.0
199081,2,0,0,2,2,0,2,0,0,1,0,0,2.0,2.0,1.0,1.0,30.0,19.0,1940.0,3.0,2.0,Kano,2,1,0,0,1,60000.0,0.5,2,2,2,1,1,42,5,10.0,139000.0,7,0,0.0
199082,2,1,1,2,2,1,1,2,1,1,1,1,7.0,7.0,1.0,1.0,36.0,19.0,1940.0,3.0,2.0,Kano,5,3,0,0,3,3500.0,0.6,4,2,0,1,0,42,5,13.0,68000.0,7,0,0.0
199083,2,2,1,2,2,1,2,0,0,1,0,0,5.0,5.0,1.0,1.0,41.0,19.0,1940.0,3.0,2.0,Kano,4,2,0,0,2,66000.0,0.5,2,2,0,1,0,42,7,11.0,215500.0,7,0,0.0
199085,6,0,0,6,6,0,0,0,0,0,0,0,7.0,7.0,1.0,1.0,76.0,19.0,1941.0,3.0,2.0,Kano,6,3,0,0,1,5000.0,0.5,6,2,0,1,0,42,4,12.0,61000.0,7,0,0.0
199086,2,0,0,2,2,0,0,0,0,0,0,0,4.0,4.0,5101.0,1.0,20.0,19.0,1941.0,3.0,2.0,Kano,6,4,0,0,2,1000.0,0.6666666666666666,4,1,0,1,0,42,4,5.0,101200.0,7,0,0.0
